InNum,ProQANumber,CallDateTime,Timestamp,Address,AptLot,lng,lat,GridLoc,Disp,PDids,ExtNatureDisplayName,Report,PolArea,DOW,HourNum
2015139994,P40839,8/5/15 23:20,1438834814,912 SEVENTH ST N-CO,,-92.3292,38.96143,28122P,2,200,PEACE DISTURBANCE,,20E,Wednesday,23
2015139982,P40838,8/5/15 23:18,1438834698,809 VANDIVER DR-CO,,-92.32672,38.9715,28012A,12,200,LAW ALARM,,10E,Wednesday,23
2015139979,P40836,8/5/15 23:13,1438834403,2700 BLK MAGUIRE BLVD-CO,,-92.2879,38.9192,29292A,2,200,TRAFFIC,,80S,Wednesday,23
2015139975,,8/5/15 23:07,1438834051,EIGHTH ST N-CO/NORTH BLVD-CO,,-92.3256,38.9636,28122P,10,200,TRAFFIC STOP,,20E,Wednesday,23
2015140006,P40835,8/5/15 23:07,1438834027,13 BROADWAY VILLAGE DR-CO,D,-92.30102,38.94469,29171A,2,200,PEACE DISTURBANCE,,80S,Wednesday,23
2015139973,,8/5/15 23:00,1438833644,3600 ASPEN HEIGHTS PKWY-CO,,-92.29817,38.91014,29293A,2,200,FOOT PATROL,,80S,Wednesday,23
2015139972,,8/5/15 22:58,1438833480,BUSINESS LOOP 70 E-CO/SEVENTH ST N-CO,,-92.3293,38.9641,28014Q,10,200,TRAFFIC STOP,,20E,Wednesday,22
2015140031,P40834,8/5/15 22:53,1438833225,2305 MARICOPA DR-CO,,-92.30536,38.91206,29304A,2,200,SUSPICIOUS INCIDENT,,60E,Wednesday,22
2015140010,P40833,8/5/15 22:50,1438833047,400 OLD PLANK RD W-CO,CLUBHOU,-92.34902,38.88935,33022Y,2,200,VANDALISM,,60W,Wednesday,22
2015139970,,8/5/15 22:49,1438832975,600 WALNUT ST E-CO,,-92.33047,38.95248,28124R,5,200,WARRANT,2015-008664,70D,Wednesday,22
2015139980,P40830,8/5/15 22:43,1438832609,625 PEAR TREE CIR-CO,,-92.35217,38.89973,28354A,2,200,HARASSMENT,,60W,Wednesday,22
2015139986,,8/5/15 22:42,1438832574,HIGHWAY 63 N SB-CO/HIGHWAY 63 CONNECTOR SB-CO,,-92.2934,38.9575,29084A,2,200,TRAFFIC CONTROL,,80N,Wednesday,22
2015140007,P40829,8/5/15 22:42,1438832544,WOODLAND DR-CO/BLUE RIDGE RD-CO,,-92.2973,38.9855,24321A,2,200,PEACE DISTURBANCE,,30N,Wednesday,22
2015139968,P40828,8/5/15 22:36,1438832211,920 BROADWAY E-CO,202,-92.32665,38.95133,28124S,1,200,LARCENY,2015-008665,70D,Wednesday,22
2015139963,M78507,8/5/15 22:29,1438831740,3001 PROVIDENCE RD S-CO,4E,-92.33776,38.91874,28252A,1,200,ASSAULT,2015-008662,60E,Wednesday,22
2015139962,P40827,8/5/15 22:28,1438831739,1016 CLAUDELL LN-CO,102,-92.36553,38.96312,28102A,1,200,DISTURBANCE,2015-008663,10W,Wednesday,22
2015139977,P40825,8/5/15 22:13,1438830815,1517 TYPHOON CT-CO,,-92.31543,38.99673,24303A,2,200,LARCENY,,30N,Wednesday,22
2015139978,P40824,8/5/15 22:10,1438830609,1616 CITADEL DR-CO,,-92.31334,39.00067,24301B,2,200,PEACE DISTURBANCE,,30N,Wednesday,22
2015139953,,8/5/15 22:05,1438830315,3600 ASPEN HEIGHTS PKWY-CO,,-92.29817,38.91014,29293A,2,200,FOOT PATROL,,80S,Wednesday,22
2015139956,P40822,8/5/15 22:00,1438830049,205 BUSINESS LOOP 70 E-CO,,-92.33493,38.96512,28013S,1,200,MISSING VEHICLE,2015-008661,20E,Wednesday,22
2015139951,,8/5/15 22:00,1438830019,711 BUSINESS LOOP 70 E-CO,,-92.32797,38.96463,28014Q,10,200,TRAFFIC STOP,,20E,Wednesday,22
2015139974,,8/5/15 21:55,1438829751,2808 BLACKFOOT RD-CO,,-92.36791,38.98418,23344A,2,200,PEACE DISTURBANCE,,10W,Wednesday,21
2015139952,,8/5/15 21:54,1438829672,1249 I70 W-CO,,-92.3641,38.9658,28101V,2,200,911 CHECKS,,10W,Wednesday,21
2015139950,P40821,8/5/15 21:53,1438829628,1800 BLK LOUISVILLE DR-CO,,-92.412972,38.936458,28201B,2,200,SUSPICIOUS INCIDENT,,50W,Wednesday,21
2015139948,,8/5/15 21:49,1438829349,400 BLK PARK AV-CO,,-92.3323,38.9546,28124P,2,200,911 CHECKS,,20E,Wednesday,21
2015139930,,8/5/15 21:14,1438827288,PROVIDENCE RD N-CO/NEBRASKA AV-CO,,-92.3338,38.9664,28014Q,10,200,TRAFFIC STOP,,20E,Wednesday,21
2015139918,P40816,8/5/15 20:43,1438825435,STADIUM BLVD N-CO/BERNADETTE DR-CO,,-92.3712,38.9653,28102A,2,200,ACCIDENT,,10W,Wednesday,20
2015139914,,8/5/15 20:38,1438825127,3001 BROADWAY W-CO,,-92.38247,38.95696,28162A,1,200,SHOPLIFTING,2015-008656,50W,Wednesday,20
2015139912,P40815,8/5/15 20:35,1438824900,313 BUSINESS LOOP 70 E-CO,2,-92.33236,38.9648,28014Q,12,200,LAW ALARM,,20E,Wednesday,20
2015139906,P40813,8/5/15 20:21,1438824103,5407 HUNLEY CT-CO,,-92.25466,38.94971,29104B,2,200,PEACE DISTURBANCE,,80N,Wednesday,20
2015139908,,8/5/15 20:18,1438823931,1012 CLAUDELL LN-CO,2,-92.36622,38.96289,28102A,2,200,911 CHECKS,,10W,Wednesday,20
2015139904,,8/5/15 20:18,1438823927,3310 PREMIER LN-CO,,-92.2876,38.99649,24294A,1,200,BURGLARY,2015-008652,30N,Wednesday,20
2015139929,P40812,8/5/15 20:15,1438823742,206 BUSINESS LOOP 70 W-CO,,-92.34176,38.96527,28013R,2,200,HARASSMENT,,20W,Wednesday,20
2015139902,,8/5/15 20:09,1438823358,TENTH ST N-CO/BROADWAY E-CO,,-92.3265,38.9515,28124Q,2,200,ASSIST CITIZEN,,70D,Wednesday,20
2015139896,,8/5/15 19:58,1438822684,211 HIGHVIEW AV-CO,,-92.34204,38.96464,28121P,2,200,SUSPICIOUS VEHICLE,,20W,Wednesday,19
2015139954,P40810,8/5/15 19:52,1438822352,1615 BUSINESS LOOP 70 W-CO,,-92.36267,38.97245,28034A,2,200,SUSPICIOUS INCIDENT,,10WP,Wednesday,19
2015139890,P40809,8/5/15 19:44,1438821883,2404 INDUSTRIAL DR-CO,,-92.37153,38.9799,28031A,12,200,LAW ALARM,,10W,Wednesday,19
2015139891,,8/5/15 19:42,1438821778,211 HIGHVIEW AV-CO,,-92.34204,38.96464,28121P,2,200,911 CHECKS,,20W,Wednesday,19
2015139884,P40807,8/5/15 19:26,1438820795,1616 CITADEL DR-CO,,-92.31334,39.00067,24301B,2,200,TRAFFIC HAZARD,,30N,Wednesday,19
2015139875,P40804,8/5/15 19:14,1438820094,2002 GRINDSTONE PKWY-CO,,-92.31005,38.91197,29304A,2,200,LAW ALARM,,80SP,Wednesday,19
2015139909,P40803,8/5/15 19:07,1438819663,1100 KENNESAW RIDGE RD-CO,1208,-92.32208,38.98731,24311A,1,200,ASSIST OTHER AGENCY,2015-008655,30S,Wednesday,19
2015139868,,8/5/15 19:02,1438819327,1800 BLK KITTY HAWK DR-CO,,-92.312149,38.976607,29061Q,2,200,911 CHECKS,,30S,Wednesday,19
2015139857,,8/5/15 18:46,1438818399,1201 GRINDSTONE PKWY-CO,,-92.32405,38.91312,29303A,2,200,911 CHECKS,,60E,Wednesday,18
2015139861,P40801,8/5/15 18:42,1438818160,201 GARTH AV N-CO,,-92.33915,38.9544,28123Q,2,200,CHECK SUBJECT,,20W,Wednesday,18
2015139847,,8/5/15 18:39,1438817948,1013 WEST BLVD S-CO,,0,0,28143A,2,200,CHECK OPEN BUSINESS,,50E,Wednesday,18
2015139853,,8/5/15 18:34,1438817690,106 BUSINESS LOOP 70 W-CO,107,-92.33954,38.9649,28013R,2,200,911 CHECKS,,20W,Wednesday,18
2015139844,M78502,8/5/15 18:34,1438817659,200 PROVIDENCE RD S-CO,,-92.3338,38.94935,28132P,2,200,ASSIST FIRE,,50E,Wednesday,18
2015139848,,8/5/15 18:29,1438817352,1407 WALNUT ST E-CO,,-92.31929,38.95262,29073S,2,200,TRAFFIC HAZARD,,70,Wednesday,18
2015139849,P40800,8/5/15 18:28,1438817283,320 TIGER LN-CO,,0,0,28104A,2,200,SUSPICIOUS INCIDENT,,10W,Wednesday,18
2015139838,,8/5/15 18:23,1438817023,400 PROVIDENCE RD N-CO,,-92.33356,38.95633,28124P,2,200,FOOT PATROL,,20EP,Wednesday,18
2015139888,P40798,8/5/15 18:22,1438816973,1402 RISEN STAR CT-CO,,-92.31805,38.9947,24303A,2,200,HARASSMENT,,30N,Wednesday,18
2015139835,,8/5/15 18:17,1438816670,2300 BERNADETTE DR-CO,810,-92.37673,38.96405,28101A,2,200,911 CHECKS,,10W,Wednesday,18
2015139833,,8/5/15 18:10,1438816246,HIGHWAY 63 S SB-CO/GRINDSTONE PKWY-CO,,-92.2938,38.9129,29294A,2,200,STALLED VEHICLE,,80S,Wednesday,18
2015139824,,8/5/15 18:02,1438815761,2309 MONMOUTH CT-CO,,-92.30443,38.90893,29304A,7,200,PARKING VIOLATION,,60E,Wednesday,18
2015139841,P40795,8/5/15 17:59,1438815555,4410 BROWN STATION RD-CO,23,-92.28549,38.99627,24294A,2,200,KEEP THE PEACE,,30N,Wednesday,17
2015139863,P40793,8/5/15 17:58,1438815515,206 LOCH LN-CO,,-92.37344,38.95198,28151A,2,200,SUSPICIOUS INCIDENT,,50W,Wednesday,17
2015139822,P40790,8/5/15 17:50,1438815037,701 MEDAVISTA DR-CO,,-92.35674,38.94592,28141A,2,200,DWI,,50E,Wednesday,17
2015139840,P40789,8/5/15 17:48,1438814929,2004 WORLEY ST W-CO,,-92.36973,38.96071,28104A,2,200,VANDALISM,,50E,Wednesday,17
2015139832,P40788,8/5/15 17:44,1438814654,1010 I70 DR SOUTHWEST-CO,,-92.35411,38.96457,28111A,2,200,HARASSMENT,,20W,Wednesday,17
2015139815,,8/5/15 17:42,1438814551,LYON ST-CO/EIGHTH ST N-CO,,-92.3283,38.9556,28124P,7,200,PARKING VIOLATION,,20E,Wednesday,17
2015139814,,8/5/15 17:38,1438814304,1010 CLAUDELL LN-CO,104,-92.36613,38.96311,28102A,2,200,911 CHECKS,,10W,Wednesday,17
2015139846,,8/5/15 17:38,1438814286,1400 BLK BODIE DR-CO,,-92.3177,39.0061,24301B,2,200,911 CHECKS,,30N,Wednesday,17
2015139810,P40787,8/5/15 17:34,1438814087,2408 WHITE GATE DR-CO,4,-92.30199,38.96781,29053A,1,200,ASSIST OFFICER,2015-008651,40W,Wednesday,17
2015139800,P40785,8/5/15 17:22,1438813328,TANZANITE DR-CO/MEXICO GRAVEL RD-CO,,-92.261,38.9855,24341A,2,200,ACCIDENT,,40E,Wednesday,17
2015139794,,8/5/15 17:14,1438812877,FIFTH ST N-CO/HICKMAN AV-CO,,-92.3317,38.958,28122P,2,200,SUSPICIOUS VEHICLE,,20E,Wednesday,17
2015139830,P40784,8/5/15 17:08,1438812489,2109 WORLEY ST W-CO,,-92.37299,38.96165,28101A,2,200,HARASSMENT,,10W,Wednesday,17
2015139789,,8/5/15 17:05,1438812345,304 PROCTOR DR-CO,,-92.34179,38.97481,28011P,2,200,911 CHECKS,,10E,Wednesday,17
2015139790,P40782,8/5/15 16:56,1438811766,3714 BERRYWOOD DR-CO,,-92.28139,38.95665,29091A,1,200,FRAUD,2015-008649,80N,Wednesday,16
2015139786,P40781,8/5/15 16:55,1438811712,2011 WORLEY ST W-CO,,-92.370852,38.961123,28102A,2,200,DWI,,10W,Wednesday,16
2015139898,P40780,8/5/15 16:46,1438811168,2917 LEEWAY DR-CO,B,-92.29462,38.98725,24321A,1,200,BURGLARY,2015-008654,30N,Wednesday,16
2015139778,,8/5/15 16:41,1438810907,1418 RALEIGH DR-CO,,-92.31671,39.00077,24301B,9,200,ABANDONED VEHICLE,,30N,Wednesday,16
2015139780,P40778,8/5/15 16:38,1438810685,1100 BLK PROVIDENCE RD N-CO,,-92.3339,38.9635,28122P,9,200,CHECK THE WELFARE,,20E,Wednesday,16
2015139768,,8/5/15 16:32,1438810345,305 BLK STADIUM BLVD N-CO,,0,0,28104A,2,200,911 CHECKS,,50E,Wednesday,16
2015139767,P40776,8/5/15 16:30,1438810235,BUSINESS LOOP 70 E-CO/GARTH AV N-CO,,-92.3386,38.9652,28013S,2,200,TRAFFIC,,20E,Wednesday,16
2015139765,,8/5/15 16:30,1438810211,3904 SNOWY OWL DR-CO,,-92.33444,38.99032,23362A,7,200,PARKING VIOLATION,,10E,Wednesday,16
2015139882,P40775,8/5/15 16:24,1438809879,3913 SAVOY DR-CO,,-92.39369,38.9636,28093A,2,200,FRAUD,,50W,Wednesday,16
2015139756,P40772,8/5/15 16:15,1438809318,415 CONLEY RD-CO,3,-92.29669,38.95495,29083A,9,200,DISTURBANCE,,80N,Wednesday,16
2015139782,,8/5/15 16:07,1438808870,2900 BLK LAWNRIDGE CT-CO,,-92.2939,38.9884,24321A,2,200,911 CHECKS,,30N,Wednesday,16
2015139754,P40771,8/5/15 16:05,1438808717,2716 FORUM BLVD-CO,4B,-92.36494,38.92323,28272A,5,200,DISTURBANCE,2015-008650,50W,Wednesday,16
2015139750,P40770,8/5/15 15:56,1438808181,4600 BLK I70 DR SOUTHEAST-CO,,-92.2672,38.9601,29092A,8,200,ACCIDENT,,80N,Wednesday,15
2015139757,P40769,8/5/15 15:49,1438807790,106 WILLIS AV-CO,,-92.32024,38.94962,29073S,1,200,AUTO THEFT,2015-008648,70,Wednesday,15
2015139741,,8/5/15 15:41,1438807307,THORNBROOK RDG-CO/CHAMOIS DR-CO,,-92.401426,38.89607,33052B,7,200,TRAFFIC STOP,,60W,Wednesday,15
2015139741,,8/5/15 15:41,1438807307,THORNBROOK RDG-CO/CHAMOIS DR-CO,,-92.401426,38.89607,33052B,7,200,TRAFFIC STOP,,60W,Wednesday,15
2015139766,,8/5/15 15:38,1438807113,3400 BLK BROWN STATION RD-CO,,-92.2933,38.9849,24323A,2,200,911 CHECKS,,30S,Wednesday,15
2015139752,P40767,8/5/15 15:38,1438807090,2707 QUAIL DR-CO,5,-92.29625,38.96945,29053A,2,200,HARASSMENT,,40W,Wednesday,15
2015139735,,8/5/15 15:35,1438806915,SCOTT BLVD S-CO/COPPERSTONE CREEK DR-CO,,-92.4004,38.906,28331B,2,200,TRAFFIC OBSERVATION,,60W,Wednesday,15
2015139738,P40766,8/5/15 15:33,1438806835,3502 WESTWIND DR-CO,,-92.3873,38.97173,28044A,1,200,CIVIL MATTER,2015-008645,10W,Wednesday,15
2015139733,,8/5/15 15:33,1438806820,I70 W-CO/LAKE OF THE WOODS EXIT-CO,,-92.2531,38.9602,29102X,2,200,STALLED VEHICLE,,40E,Wednesday,15
2015139730,,8/5/15 15:25,1438806351,600 WALNUT ST E-CO,,-92.33047,38.95248,28124R,2,200,ASSIST CITIZEN,,70D,Wednesday,15
2015139734,P40762,8/5/15 15:11,1438805470,205 BUSINESS LOOP 70 E-CO,,-92.33493,38.96512,28013S,1,200,ASSAULT,2015-008646,20E,Wednesday,15
2015139749,,8/5/15 15:09,1438805363,701 NIFONG BLVD E-CO,,-92.330863,38.91021,28254A,2,200,911 CHECKS,,60E,Wednesday,15
2015139714,,8/5/15 15:07,1438805251,5550 HIGHWAY 63 S NB-CO,,-92.26387,38.88797,34031B,10,200,TRAFFIC STOP,,MUPD,Wednesday,15
2015139736,,8/5/15 14:59,1438804760,600 WALNUT ST E-CO,,-92.33047,38.95248,28124R,2,200,ASSIST CITIZEN,,70D,Wednesday,14
2015139746,,8/5/15 14:58,1438804739,1912 WORLEY ST W-CO,,-92.36845,38.96062,28104A,2,200,911 CHECKS,,50E,Wednesday,14
2015139781,,8/5/15 14:52,1438804355,1549 RALEIGH DR-CO,,0,0,24301B,2,200,911 CHECKS,,30N,Wednesday,14
2015139698,,8/5/15 14:51,1438804314,2300 BERNADETTE DR-CO,,-92.37416,38.96327,28101A,1,200,LARCENY,2015-008642,10W,Wednesday,14
2015139695,,8/5/15 14:45,1438803927,2502 KYLE CT-CO,,-92.37456,38.92647,28223A,7,200,PARKING VIOLATION,,50W,Wednesday,14
2015139697,P40759,8/5/15 14:44,1438803857,205 BUSINESS LOOP 70 E-CO,,-92.33493,38.96512,28013S,2,200,DISTURBANCE,,20E,Wednesday,14
2015139707,P40760,8/5/15 14:44,1438803849,ILLINOIS AV-CO/BUSINESS LOOP 70 E-CO,,-92.3353,38.9648,28013S,2,200,DISTURBANCE,,20E,Wednesday,14
2015139688,,8/5/15 14:39,1438803582,2600 ANDY DR-CO,,-92.30495,38.97738,29062A,1,200,DISTURBANCE,2015-008644,30S,Wednesday,14
2015139693,P40758,8/5/15 14:38,1438803527,1280 I70 W-CO,,-92.3093,38.9675,29064V,2,200,TRAFFIC HAZARD,,30S,Wednesday,14
2015139715,,8/5/15 14:38,1438803509,I70 W-CO/LAKE OF THE WOODS EXIT-CO,,-92.2531,38.9602,29102X,9,200,TRAFFIC HAZARD,,40E,Wednesday,14
2015139708,P40757,8/5/15 14:37,1438803428,STADIUM BLVD S-CO/COLLEGE PARK DR-CO,,-92.3674,38.9387,28222A,2,200,ACCIDENT,,50W,Wednesday,14
2015139684,,8/5/15 14:28,1438802912,111 PROVIDENCE RD S-CO,,-92.33567,38.95016,28123S,2,200,CHECK OPEN BUSINESS,,50E,Wednesday,14
2015139680,,8/5/15 14:22,1438802576,BEAR CREEK DR-CO/PROCTOR DR-CO,,-92.3412,38.975,28011P,2,200,ABANDONED VEHICLE,,10E,Wednesday,14
2015139679,,8/5/15 14:22,1438802539,BROADWAY E-CO/SHORT ST-CO,,-92.3243,38.9515,29073R,2,200,TRAFFIC STOP,,70D,Wednesday,14
2015139677,,8/5/15 14:20,1438802432,400 PROVIDENCE RD N-CO,,-92.33356,38.95633,28124P,2,200,FOOT PATROL,,20EP,Wednesday,14
2015139744,P40756,8/5/15 14:18,1438802305,1412 WESTWIND DR-CO,,-92.38539,38.97163,28044A,2,200,SUSPICIOUS VEHICLE,,10W,Wednesday,14
2015139675,,8/5/15 14:14,1438802070,GARY ST-CO/CLINKSCALES RD-CO,,-92.3622,38.9549,28104A,2,200,C&I DRIVING,,50E,Wednesday,14
2015139670,P40754,8/5/15 14:06,1438801616,2301 WORLEY ST W-CO,,-92.37609,38.9629,28101A,2,200,LARCENY MV,,10W,Wednesday,14
2015139669,P40753,8/5/15 14:06,1438801589,1714 AMELIA ST-CO,H,-92.31315,38.95815,29071Q,2,200,DISTURBANCE,,70,Wednesday,14
2015139665,,8/5/15 14:06,1438801571,PROVIDENCE RD S-CO/CARTER LN-CO,,-92.3355,38.9204,28252A,2,200,TRAFFIC STOP,,60E,Wednesday,14
2015139660,,8/5/15 14:02,1438801344,5001 MEYER INDUSTRIAL DR E-BC,,-92.26474,38.8825,34033B,2,200,SPECIAL ASSIGNMENT,,80S,Wednesday,14
2015139671,P40752,8/5/15 13:50,1438800618,RANGE LINE ST-CO/VANDIVER DR-CO,,-92.3257,38.971,28012A,2,200,ACCIDENT,,30S,Wednesday,13
2015139659,P40751,8/5/15 13:42,1438800125,2300 BERNADETTE DR-CO,PENNYS,-92.37416,38.96327,28101A,2,200,LARCENY,2015-008640,10W,Wednesday,13
2015139653,,8/5/15 13:36,1438799768,1413 ROSEMARY LN-CO,,-92.31931,38.94568,29181P,7,200,PARKING VIOLATION,,70,Wednesday,13
2015139658,P40750,8/5/15 13:33,1438799617,BUSINESS LOOP 70 W-CO/I70 DR SOUTHWEST-CO,,-92.3502,38.9663,28024A,2,200,ACCIDENT,,20W,Wednesday,13
2015139657,,8/5/15 13:32,1438799539,1705 APPLE VALLEY CT-CO,,-92.38092,38.97403,28044A,2,200,911 CHECKS,,10W,Wednesday,13
2015139649,,8/5/15 13:30,1438799424,1400 WILSON AV-CO,,-92.32043,38.94447,29181P,2,200,PARKING VIOLATION,,70,Wednesday,13
2015139673,,8/5/15 13:16,1438798578,522 PEAR TREE CIR-CO,,-92.35043,38.90016,28354A,2,200,911 CHECKS,,60W,Wednesday,13
2015139640,,8/5/15 13:13,1438798407,2622 QUAIL DR-CO,,-92.29724,38.96901,29053A,2,200,911 CHECKS,,40W,Wednesday,13
2015139654,,8/5/15 13:12,1438798346,2210 COUNTRY CLUB DR-CO,,-92.30454,38.95919,29072A,2,200,911 CHECKS,,80N,Wednesday,13
2015139646,P40748,8/5/15 13:05,1438797903,GRINDSTONE PKWY-CO/STATE FARM PKWY-CO,,-92.326,38.91,29303A,2,200,TRAFFIC,,60E,Wednesday,13
2015139630,,8/5/15 12:56,1438797418,600 WALNUT ST E-CO,,-92.33047,38.95248,28124R,2,200,PUBLIC RELATIONS,,70D,Wednesday,12
2015139626,,8/5/15 12:52,1438797125,DOGWOOD LN-CO/PARIS RD-CO,,-92.3096,38.966,29064A,7,200,TRAFFIC STOP,,40W,Wednesday,12
2015139619,,8/5/15 12:33,1438796038,OAKLAND GRAVEL RD-CO/HOLLY AV-CO,,-92.3023,38.9754,29062A,7,200,TRAFFIC STOP,,30S,Wednesday,12
2015139637,P40746,8/5/15 12:32,1438795935,2513 SHEPARD BLVD-CO,,-92.29909,38.93788,29173A,2,200,DISTURBANCE,,80S,Wednesday,12
2015139617,,8/5/15 12:21,1438795260,709 BROADWAY W-CO,,-92.34818,38.95241,28142P,2,200,ANIMAL COMPLAINT,,50E,Wednesday,12
2015139613,,8/5/15 12:17,1438795058,1548 TOWNE DR-CO,,-92.30474,38.96751,29064A,2,200,ASSIST CITIZEN,,40W,Wednesday,12
2015139615,,8/5/15 12:17,1438795028,1280 I70 W-CO,,-92.3093,38.9675,29064V,2,200,C&I DRIVING,,30S,Wednesday,12
2015139629,P40745,8/5/15 12:14,1438794883,2601 BLUE RIDGE RD-CO,,-92.29907,38.98582,24321A,1,200,RECOVER PROPERTY,2015-008639,30N,Wednesday,12
2015139618,P40743,8/5/15 11:58,1438793887,2904 RANGE LINE ST-CO,15,-92.32475,38.98132,23364A,1,200,BURGLARY,2015-008638,30S,Wednesday,11
2015139604,,8/5/15 11:20,1438791648,212 HEATHER LN S-CO,,-92.37481,38.95148,28151A,2,200,911 CHECKS,,50W,Wednesday,11
2015139598,,8/5/15 11:20,1438791607,3900 CLARK LN-CO,188,-92.27593,38.96342,29091A,2,200,CIVIL MATTER,,40E,Wednesday,11
2015139589,P40740,8/5/15 11:11,1438791072,HIGHWAY 63 CONNECTOR NB-CO/CONLEY RD-CO,,-92.2923,38.9594,29082A,2,200,ACCIDENT,,80N,Wednesday,11
2015139590,M78487,8/5/15 11:09,1438790987,HIGHWAY 63 CONNECTOR SB-CO/I70 DR SOUTHEAST-CO,,-92.2923,38.9594,29082A,2,200,ACCIDENT,,80N,Wednesday,11
2015139580,F29341,8/5/15 10:53,1438790025,FORUM BLVD-CO/WOODRAIL AV-CO,,-92.3579,38.9175,28261A,8,200,ACCIDENT,,60W,Wednesday,10
2015139585,,8/5/15 10:50,1438789817,WALNUT ST E-CO/EIGHTH ST N-CO,,-92.3286,38.9526,28124Q,2,200,911 CHECKS,,70D,Wednesday,10
2015139584,,8/5/15 10:50,1438789800,721 LOCUST ST-CO,,-92.329,38.94976,28132P,2,200,911 CHECKS,,70,Wednesday,10
2015139577,,8/5/15 10:47,1438789660,2710 PARIS RD-CO,,0,0,24323A,2,200,911 CHECKS,,40W,Wednesday,10
2015139581,P40737,8/5/15 10:32,1438788774,111 STADIUM BLVD N-CO,260,-92.37278,38.95688,28104A,2,200,CHECK THE WELFARE,,50E,Wednesday,10
2015139567,P40735,8/5/15 10:20,1438788038,415 CONLEY RD-CO,3,-92.29669,38.95495,29083A,1,200,LARCENY MV,2015-008634,80N,Wednesday,10
2015139601,P40734,8/5/15 10:09,1438787352,3702 ASPEN HEIGHTS PKWY-CO,102,-92.29983,38.90859,29293A,1,200,BURGLARY,2015-008637,80S,Wednesday,10
2015139558,P40732,8/5/15 10:00,1438786820,501 NIFONG BLVD E-CO,,-92.33264,38.91055,28254A,2,200,TRAFFIC HAZARD,,60E,Wednesday,10
2015139557,P40731,8/5/15 9:58,1438786694,2408 WHITE GATE DR-CO,,-92.3019,38.96778,29053A,2,200,ASSIST OTHER AGENCY,,40W,Wednesday,9
2015139542,,8/5/15 9:22,1438784573,703 INGLESIDE DR-CO,,-92.31689,38.9436,29181P,2,200,911 CHECKS,,70,Wednesday,9
2015139537,,8/5/15 9:20,1438784449,600 BROADWAY E-CO,200,-92.3305,38.95132,28124R,5,200,WARRANT,2015-008636,70D,Wednesday,9
2015139536,P40728,8/5/15 9:19,1438784367,201 SPRING VALLEY RD-CO,,-92.35856,38.95052,28141A,12,200,LAW ALARM,,50E,Wednesday,9
2015139543,,8/5/15 9:16,1438784180,900 NIFONG BLVD W-CO,,-92.35279,38.90828,28264A,2,200,911 CHECKS,,60W,Wednesday,9
2015139531,P40727,8/5/15 9:16,1438784170,1255 I70 W-CO,,-92.3545,38.9652,28102V,4,200,SUSPICIOUS PERSON,,10W,Wednesday,9
2015139554,P40726,8/5/15 9:08,1438783731,2216 MARICOPA DR-CO,,-92.30606,38.91151,29304A,1,200,LARCENY MV,2015-008635,60E,Wednesday,9
2015139517,P40724,8/5/15 8:32,1438781550,301 NEBRASKA AV-CO,,-92.33325,38.96668,28014Q,2,200,ASSAULT,,20E,Wednesday,8
2015139506,,8/5/15 8:08,1438780098,HIGHWAY 63 S SB-CO/HIGHWAY AC-CO,,-92.2938,38.9129,29294A,2,200,STALLED VEHICLE,,80S,Wednesday,8
2015139504,,8/5/15 8:06,1438780009,212 NEBRASKA AV-CO,,-92.33413,38.96588,28013S,2,200,CHECK OPEN BUSINESS,,20E,Wednesday,8
2015139498,P40719,8/5/15 7:49,1438778992,904 RAIN FOREST PKWY-CO,,-92.325808,38.989021,23362A,2,200,LAW ALARM,,10E,Wednesday,7
2015139496,P40718,8/5/15 7:38,1438778330,NINTH ST N-CO/WALNUT ST E-CO,,-92.3275,38.9526,28124Q,2,200,SUSPICIOUS PERSON,,70D,Wednesday,7
2015139488,P40717,8/5/15 7:12,1438776740,906 RAIN FOREST PKWY-CO,,0,0,23362A,12,200,LAW ALARM,,10E,Wednesday,7
2015139486,P40715,8/5/15 7:07,1438776469,1114 I70 DR SOUTHWEST-CO,,-92.3557,38.96421,28111A,12,200,LAW ALARM,,20W,Wednesday,7
2015139485,,8/5/15 6:59,1438775946,HIGHWAY 63 S NB-CO/STADIUM BLVD E-CO,,-92.2948,38.9322,29201A,4,200,911 CHECKS,,80S,Wednesday,6
2015139477,P40714,8/5/15 6:11,1438773067,2011 OLD 63 S-CO,,-92.31136,38.92567,29194A,2,200,TRAFFIC HAZARD,,80SP,Wednesday,6
2015139482,,8/5/15 6:11,1438773065,2929 NORTHLAND DR-CO,,-92.31886,38.98042,24313A,2,200,911 CHECKS,,30S,Wednesday,6
2015139472,,8/5/15 5:33,1438770798,3105 BLUFF CREEK DR-CO,401,-92.30014,38.91474,29291A,2,200,911 CHECKS,,80S,Wednesday,5
2015139465,,8/5/15 4:43,1438767812,I70 W-CO/RANGE LINE ST-CO,,-92.325,38.9687,28014V,7,200,TRAFFIC STOP,,10E,Wednesday,4
2015139463,,8/5/15 4:31,1438767092,JEWELL AV-CO/BUSINESS LOOP 70 W-CO,,-92.3409,38.9655,28121P,2,200,PARKING VIOLATION,,20W,Wednesday,4
2015139462,,8/5/15 4:28,1438766906,I70 W-CO/RANGE LINE ST-CO,,-92.325,38.9687,28014V,10,200,TRAFFIC STOP,,10E,Wednesday,4
